date,death,deathIncrease,hospitalized,hospitalizedIncrease,positive,positiveIncrease,negative,negativeIncrease,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-08-19,0.45750295750295744,0.628158844765343,0.5577276945095387,0.8154093097913323,0.44412538461538464,0.2424674630058834,0.5022126827316674,0.27028546003793646,0.6753246753246754,0.49367088607594933,0.626865671641791,0.5294117647058824,0.6666666666666666,0.36363636363636365
2020-08-20,0.4629174629174629,0.4296028880866426,0.5648050579557429,0.7223113964686998,0.4475992307692308,0.2683782016996494,0.5055860760682762,0.2922277123387116,0.6753246753246754,0.5063291139240507,0.5970149253731343,0.5686274509803921,0.6666666666666666,0.31818181818181823
2020-08-21,0.46828646828646825,0.4259927797833935,0.5703883113410817,0.5698234349919743,0.45115000000000005,0.27432103167528377,0.5092051953879747,0.3135142730018968,0.6753246753246754,0.5316455696202531,0.6716417910447761,0.5686274509803921,0.681159420289855,0.31818181818181823
2020-08-22,0.4731549731549731,0.3862815884476534,0.5757199251372223,0.5441412520064205,0.4544269230769231,0.2531645569620253,0.5133038723468386,0.35505702175491183,0.6623376623376624,0.5189873417721519,0.6716417910447761,0.5098039215686274,0.9130434782608695,0.09090909090909094
2020-08-23,0.4754754754754754,0.18411552346570398,0.5779060440683831,0.2231139646869984,0.45673769230769234,0.17852261246805728,0.5165223691066482,0.2788094513266047,0.6623376623376624,0.5063291139240507,0.626865671641791,0.5098039215686274,0.8695652173913042,0.13636363636363635
2020-08-24,0.4787514787514787,0.25992779783393505,0.5799348882562949,0.20706260032102727,0.4584484615384616,0.13216853865810899,0.5187207921621791,0.19044329438212773,0.6493506493506495,0.46835443037974683,0.5223880597014925,0.5294117647058824,0.6666666666666666,0.31818181818181823
2020-08-25,0.48707798707798705,0.6606498194945849,0.5869336143308747,0.7142857142857143,0.4604984615384616,0.15837641885065668,0.5209773352247116,0.19547806945647847,0.6623376623376624,0.5189873417721519,0.6567164179104477,0.5490196078431373,0.681159420289855,0.31818181818181823
2020-08-26,0.4941304941304941,0.5595667870036102,0.592752779831087,0.593900481540931,0.4627576923076923,0.17454091638438224,0.5240960818329699,0.2701683722455097,0.6753246753246754,0.49367088607594933,0.7014925373134328,0.5490196078431373,0.6956521739130435,0.31818181818181823
2020-08-27,0.5004550004550005,0.5018050541516246,0.5977226617177548,0.507223113964687,0.4652415384615385,0.19189397991323467,0.526971940877085,0.24912769594642062,0.6623376623376624,0.5063291139240507,0.7014925373134328,0.5686274509803921,0.6956521739130435,0.31818181818181823
2020-08-28,0.5044590044590045,0.3176895306859206,0.6026139062327981,0.49919743178170145,0.4681123076923077,0.2217864146906757,0.530553484936443,0.31025923237243286,0.6753246753246754,0.5189873417721519,0.7462686567164178,0.5686274509803921,0.7101449275362318,0.31818181818181823
2020-08-29,0.5112840112840114,0.5415162454873647,0.6071276913640439,0.4606741573033708,0.4705215384615385,0.1861294348368693,0.5338429421699172,0.2849565604290097,0.6493506493506495,0.5063291139240507,0.716417910447761,0.4901960784313726,0.8985507246376812,0.09090909090909094
2020-08-30,0.5119210119210119,0.05054151624548737,0.6086375288992341,0.15409309791332262,0.47248076923076926,0.15136387947940808,0.5367913836413807,0.25541531039973775,0.6363636363636365,0.46835443037974683,0.5373134328358208,0.47058823529411764,0.855072463768116,0.13636363636363635
